Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,Unit,Source,Year,Month,Year-Month,Week
Dry Maize,White Maize,-,-,Molo, - ,71.11,1100.0,Nakuru,2023-08-16,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Gikomba,73.33,120,,Nairobi,2023-08-16,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Gikomba,68.89,85,,Nairobi,2023-08-16,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Makutano Kirinyaga,47.78,70,3500.0,Kirinyaga,2023-08-16,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Mbale,55.81,67.71,32000.0,Vihiga,2023-08-16,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Ngong market,66.67,85,630.0,Kajiado,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Naivasha Market,55,65,,Nakuru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,,Nakuru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,,Nakuru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Ololulung'a Market,55.56,60,8000.0,Narok,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Bondeni,50,65,540.0,Trans-Nzoia,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Kiserian crops market,66.67,100,10000.0,Kajiado,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Holo,65,70,12000.0,Kisumu,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Bondo,50,85,14000.0,Siaya,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Bondo,50,70,21000.0,Siaya,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Gikomba,91.11,120,,Nairobi,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Gikomba,68.89,85,,Nairobi,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Maua,55.56,70,72000.0,Meru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kitengela,66.67,90,12500.0,Kajiado,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Nyamakima,70,100,,Nairobi,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Nkubu,77.78,90,900.0,Meru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Emali Market,60,70,37800.0,Makueni,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Chuka,55.56,80,9000.0,Tharaka-Nithi,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Karatina,55.56, - ,3600.0,Nyeri,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Voi Retail, - ,75,90.0,Taita-Taveta,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kangemi Market,63.33, - ,,Nairobi,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kapkwen,50,62.5,84600.0,Bomet,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Molo, - ,71.11,980.0,Nakuru,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Ngurubani Market,47.78,60,5000.0,Kirinyaga,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Mbale,55.81,67.71,42000.0,Vihiga,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Awendo,66.67,62.5,,Migori,2023-08-15,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Keroka,57.78,75,45200.0,Nyamira,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Muhoroni,65,75,3500.0,Kisumu,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Chwele,44.44,44,27000.0,Bungoma,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,,Nakuru,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,,Nakuru,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Mwangulu,50,70,1500.0,Kwale,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kitale Municipality Market,120,140,1800.0,Trans-Nzoia,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,62.22,60,300.0,Meru,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,62.22,60,3000.0,Meru,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kangemi Market,65.56,75,,Nairobi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Malindi Old Market,40,60,100.0,Kilifi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Malindi Old Market,40,60,100.0,Kilifi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Aram,46.45,55.74,900.0,Siaya,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Aram,46.15,55.38,6300.0,Siaya,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32,55.58,4500.0,Siaya,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kitale Municipality Market,120,140,1800.0,Trans-Nzoia,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Gakindu,57.78,72.73,1500.0,Nyeri,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kagio,44.44,50,,Kirinyaga,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Soko mpya,70,70.83,1300.0,Nyandarua,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Kutus,40,50,0.0,Kirinyaga,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Nyamakima,77.78,90,,Nairobi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Molo, - ,71.11,1200.0,Nakuru,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Mixed-Traditional ,-,-,Othaya,55.56,75,4500.0,Nyeri,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,Yellow Maize,-,-,Gikomba,100,120,,Nairobi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Gikomba,77.78,100,,Nairobi,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,80,100,10000.0,Garissa,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Isebania Market,56.67,64,12000.0,Migori,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Mabera,48,52,5200.0,Migori,2023-08-14,Kg,AMIS,2023,August,2023-08,34
Dry Maize,White Maize,-,-,Luanda, - ,58.33,4500.0,Vihiga,2023-08-13,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Akala,50,60,3000.0,Siaya,2023-08-13,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kitengela,75.56,90,12500.0,Kajiado,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kawangware,70,80,1500.0,Nairobi,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nanyuki Open Air Market,72.22,90,4500.0,Laikipia,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Embu Town,55.56,75,4000.0,Embu,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,97.78,115,,Nairobi,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,75.56,95,,Nairobi,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Makutano Kirinyaga,50,70,2000.0,Kirinyaga,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Ngurubani Market,50,70,5000.0,Kirinyaga,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Bondo,65,75,28000.0,Siaya,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Isebania Market, - ,60,10000.0,Migori,2023-08-12,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Marindi, - ,62.5,4500.0,Migori,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Soko mpya,70,70.83,1250.0,Nyandarua,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Rongo,44.44,47.39,4500.0,Migori,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Bungoma town,47.62,66.67,3000.0,Bungoma,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Holo,60,70,13000.0,Kisumu,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,,Nakuru,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,,Nakuru,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kawangware,70,80,1500.0,Nairobi,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gakindu,58.89,77.27,2700.0,Nyeri,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Chuka,61.11,80,9000.0,Tharaka-Nithi,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,97.78,125,,Nairobi,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,75.56,95,,Nairobi,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Molo, - ,71.11,950.0,Nakuru,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Wundanyi, - ,70,450.0,Taita-Taveta,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Wundanyi, - ,70,450.0,Taita-Taveta,2023-08-11,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kutus,63.56,67.8,0.0,Kirinyaga,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Runyenjes,51,60,25200.0,Embu,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,97.78,125,,Nairobi,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,75.56,95,10000.0,Nairobi,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kerugoya,55.56,85,4000.0,Kirinyaga,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Kimilili town,48,52,1000.0,Bungoma,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Flax,56,60,5600.0,Elgeyo-Marakwet,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,720.0,Nakuru,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,3600.0,Nakuru,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Aram,46.15,55.38,5400.0,Siaya,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32,55.58,3600.0,Siaya,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Mbita,71.11,70,7000.0,Homa-bay,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Malindi Old Market,40,60,50.0,Kilifi,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Cheptiret - Uasin Gishu,80,90,3000.0,Uasin-Gishu,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,80,100,10000.0,Garissa,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Siaya, - ,62.5,,Siaya,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,62.5,,Siaya,2023-08-10,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Ortum,52,56,27000.0,West-Pokot,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Ahero,70,75,6000.0,Kisumu,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kipsitet,63,50,,Kericho,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Soko mpya,70,29.17,1400.0,Nyandarua,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Mowlem Market,47.78,50,18000.0,Trans-Nzoia,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Mwingi Town,61.11,65,3600.0,Kitui,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,450.0,Nakuru,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,,Nakuru,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,75.56,120,,Nairobi,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,75.56,90,,Nairobi,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kangeta,65,70,1800.0,Meru,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Akala,50,60,2000.0,Siaya,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Embu Town,55.56,75,5000.0,Embu,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Kajiado Market,80,80,5000.0,Kajiado,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Molo, - ,71.11,970.0,Nakuru,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Makutano Kirinyaga,47.78,70,2500.0,Kirinyaga,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Naivasha Market,55,65,,Nakuru,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Ngurubani Market,47.78,70,3500.0,Kirinyaga,2023-08-09,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Sega,75,80,450.0,Mombasa,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,53.33,65,950.0,Trans-Nzoia,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Chumvini Livestock Market,45.45,57.78,44000.0,Taita-Taveta,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nakuru Wakulima,55.56, - ,4500.0,Nakuru,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Nkubu,77.78,90,1350.0,Meru,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kitengela,70,90,12000.0,Kajiado,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,30,40,650.0,Lamu,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Bondo,60,75,21000.0,Siaya,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,97.78,120,,Nairobi,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,73.33,90,,Nairobi,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nyansiongo,72.22,75,2250.0,Nyamira,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kawangware,70,80,,Nairobi,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nyamakima,77.78,90,,Nairobi,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Molo, - ,71.11,960.0,Nakuru,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Chuka,55.56,70,9000.0,Tharaka-Nithi,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Bondeni,50,65,720.0,Trans-Nzoia,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kapkwen,56.67,66.67,86400.0,Bomet,2023-08-08,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Rongo,44.44,51.34,4500.0,Migori,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Runyenjes,51,60,21600.0,Embu,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,53.33,65,1800.0,Trans-Nzoia,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Soko mpya,70,70.83,1100.0,Nyandarua,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Aram,50.76,55.38,7500.0,Siaya,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Aram,50.76,55.38,6500.0,Siaya,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kangemi Market,66.67, - ,,Nairobi,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kawangware,70,80,1000.0,Nairobi,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Gikomba,97.78,120,,Nairobi,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Gikomba,72.22,90,20000.0,Nairobi,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,,Nakuru,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Nakuru Wakulima,50, - ,,Nakuru,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Busia Market,50,60,360.0,Busia,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Othaya,60,75,3600.0,Nyeri,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,Mixed-Traditional ,-,-,Nyamakima,77.78,100,,Nairobi,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Jamhuri Market,60,80,,Kiambu,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Jamhuri Market,62.22,66.67,50000.0,Kiambu,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Kagio,50,75,,Kirinyaga,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Molo, - ,71.11,970.0,Nakuru,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,70,90,10000.0,Garissa,2023-08-07,Kg,AMIS,2023,August,2023-08,33
Dry Maize,White Maize,-,-,Ikonge,65,75,30000.0,Nyamira,2023-08-06,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Ikonge, - ,75,18000.0,Nyamira,2023-08-06,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Yellow Maize,-,-,Mabera,48,52,5200.0,Migori,2023-08-06,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Mabera,48,52,5200.0,Migori,2023-08-06,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Mbale,55.81,67.71,32000.0,Vihiga,2023-08-06,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kawangware,70,80,1500.0,Nairobi,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Isebania Market, - ,48,6000.0,Migori,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Akala,60,75,3000.0,Siaya,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Nanyuki Open Air Market,72.22,90,4500.0,Laikipia,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Siaya, - ,65.22,,Siaya,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,65.22,,Siaya,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Makutano Kirinyaga,50,70,3000.0,Kirinyaga,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Mbale,57.14,67.71,22000.0,Vihiga,2023-08-05,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Chepseon,58.33,66.67,16000.0,Kericho,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Naivasha Market,65,70,,Nakuru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Yellow Maize,-,-,Bondo,50,85,14000.0,Siaya,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Bondo,50,75,21000.0,Siaya,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Rongo,44.44,47.39,4500.0,Migori,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kerugoya,55.56,85,4000.0,Kirinyaga,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Nyangusu,62.22,60,450.0,Kisii,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,57.78,70,3000.0,Meru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Sibanga,60,65,5400.0,Trans-Nzoia,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Ngurubani Market,55.56,70,4000.0,Kirinyaga,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Bungoma town,45.45,59.09,1500.0,Bungoma,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kisasi,55,75,,Kitui,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Soko mpya,70,70.83,1580.0,Nyandarua,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Chwele,44.44,52,63000.0,Bungoma,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,77.78, - ,,Nakuru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Nakuru Wakulima,50, - ,9000.0,Nakuru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Gakindu,61.11,72.73,2700.0,Nyeri,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Makutano West Pokot,52.22,60,,West-Pokot,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kangeta,65,70,1700.0,Meru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Emali Market,70,72.22,18900.0,Makueni,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kawangware,80,90,5000.0,Nairobi,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,70,80,10000.0,Garissa,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Chuka,53.33,70,9000.0,Tharaka-Nithi,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Amukura, - ,50,2450.0,Busia,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Kangemi Market,66.67, - ,,Nairobi,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Molo, - ,71.11,900.0,Nakuru,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Lungalunga,35,45,500000.0,Kwale,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Luanda,55.56,62.5,18000.0,Vihiga,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Mbale,57.14,71.43,28000.0,Vihiga,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Keroka,66.67,80,33500.0,Nyamira,2023-08-04,Kg,AMIS,2023,August,2023-08,32
Dry Maize,White Maize,-,-,Runyenjes,51,60,40950.0,Embu,2023-08-03,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Mogogosiek Market,61.11,85,7000.0,Bomet,2023-08-03,Kg,AMIS,2023,August,2023-08,32
Dry Maize,Mixed-Traditional ,-,-,Kiserian crops market,66.67,50,4000.0,Kajiado,2023-08-03,Kg,AMIS,2023,August,2023-08,32
