CONTACT_ID,INTERACTION_DATE,INTERACTION_TYPE,SUBSTANTIVE_INTERACTION,INTERACTION_SUMMARY,AUTHOR_NAME
181207950,2024-02-26,ThankView,0,Thanking Donor for Contribution,Brnaba Donaghy
181207950,2024-03-15,Mail,0,Volunteering,Brnaba Donaghy
181207951,2023-09-28,Phone,0,Proposal Approved,Josefina Arp
181207951,2023-10-02,Email,0,Proposal Declined,Josefina Arp
181207951,2023-11-29,Email,0,Proposal Approved,Josefina Arp
181207951,2023-12-05,Email,0,Proposal Approved,Josefina Arp
181207976,2022-06-03,Email,0,Philanthropic Interests,Sabina Embury
181207976,2022-08-12,Mail,0,Exploring Affinity,Sabina Embury
181207976,2023-02-25,Email,0,Exploring Affinity,Sabina Embury
181207976,2023-09-12,Meeting - In Person,1,Exploring Affinity,Sabina Embury
181207976,2023-09-24,Meeting - In Person,1,Philanthropic Interests,Sabina Embury
181207976,2023-10-03,Email,0,Philanthropic Interests,Sabina Embury
181207976,2023-10-17,Text,0,Thanking Donor for Contribution,Sabina Embury
181207976,2023-11-18,Phone,0,Thanking Donor for Contribution,Sabina Embury
181207978,2022-06-12,Email,0,Concerns with Leadership,Cindy Bandt
181207978,2022-08-13,Mail,0,Philanthropic Interests,Cindy Bandt
181207978,2022-11-07,Text,0,Philanthropic Interests,Cindy Bandt
181207978,2022-11-14,Email,0,Thanking Donor for Contribution,Cindy Bandt
181207978,2022-11-25,ThankView,0,Philanthropic Interests,Cindy Bandt
181207978,2023-04-21,Mail,0,Exploring Affinity,Cindy Bandt
181207978,2023-06-18,ThankView,0,Exploring Affinity,Cindy Bandt
181207978,2023-06-21,Email,0,Exploring Affinity,Cindy Bandt
181207978,2023-09-08,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181207978,2023-09-15,Phone,0,Interest in Major Gift,Cindy Bandt
181207978,2023-09-22,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181207978,2023-11-06,ThankView,0,Exploring Affinity,Cindy Bandt
181207978,2023-11-28,Phone,0,Interest in Major Gift,Cindy Bandt
181207978,2024-01-20,Phone,0,Exploring Affinity,Cindy Bandt
181207978,2024-01-31,Email,0,Exploring Affinity,Cindy Bandt
181207978,2024-02-12,Phone,0,Volunteering,Cindy Bandt
181207978,2024-03-25,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181207978,2024-05-14,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181207986,2022-08-15,Event,0,Proposal Approved,Cindy Bandt
181207986,2023-04-06,Email,0,Proposal Declined,Cindy Bandt
181207986,2023-05-09,ThankView,0,Proposal Declined,Cindy Bandt
181207986,2023-09-24,ThankView,0,Proposal Declined,Cindy Bandt
181207988,2022-07-24,Meeting - In Person,1,Thanking Donor for Contribution,Josefina Arp
181207988,2023-01-08,Email,0,Concerns with Leadership,Josefina Arp
181208004,2024-02-16,Mail,0,Exploring Affinity,Sabina Embury
181208026,2024-02-01,Mail,0,Checking In,Lurleen Gownge
181208026,2024-02-18,Mail,0,Checking In,Lurleen Gownge
181208037,2022-07-15,Email,0,Checking In,Brnaby Misken
181208037,2023-07-19,Email,0,Checking In,Brnaby Misken
181208037,2023-09-15,Email,0,Checking In,Brnaby Misken
181208037,2023-10-01,Mail,0,Checking In,Brnaby Misken
181208037,2023-10-10,Mail,0,Checking In,Brnaby Misken
181208037,2023-12-11,ThankView,0,Checking In,Brnaby Misken
181208037,2024-05-19,Email,0,Checking In,Brnaby Misken
181208037,2024-06-13,Text,0,Checking In,Brnaby Misken
181208037,2024-06-20,Phone,0,Checking In,Brnaby Misken
181208053,2023-03-26,Phone,0,Checking In,Carmelina Simeon
181208053,2023-10-07,ThankView,0,Checking In,Carmelina Simeon
181208053,2023-10-16,ThankView,0,Checking In,Carmelina Simeon
181208053,2024-01-18,ThankView,0,Checking In,Carmelina Simeon
181208067,2024-06-26,ThankView,0,Proposal Declined,Cindy Bandt
181208090,2024-03-22,Mail,0,Thanking Donor for Contribution,Brnaba Donaghy
181208093,2023-08-05,ThankView,0,Exploring Affinity,Sabina Embury
181208114,2022-07-21,Mail,0,Increasing Support,Leonerd Klausen
181208114,2022-08-06,Mail,0,Increasing Support,Leonerd Klausen
181208114,2023-06-12,Email,0,Increasing Support,Leonerd Klausen
181208114,2023-09-07,Mail,0,Increasing Support,Leonerd Klausen
181208114,2023-09-11,Email,0,Increasing Support,Leonerd Klausen
181208114,2023-09-27,Text,0,Increasing Support,Leonerd Klausen
181208114,2023-10-24,ThankView,0,Increasing Support,Leonerd Klausen
181208114,2023-11-11,Mail,0,Increasing Support,Leonerd Klausen
181208114,2023-11-20,Email,0,Increasing Support,Leonerd Klausen
181208114,2024-05-01,Phone,0,Increasing Support,Leonerd Klausen
181208118,2024-04-12,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181208122,2023-10-08,Phone,0,Proposal Approved,Carmelina Simeon
181208122,2023-11-20,Event,0,Proposal Approved,Carmelina Simeon
181208122,2024-04-23,Email,0,Proposal Declined,Carmelina Simeon
181208122,2024-04-24,Email,0,Proposal Declined,Carmelina Simeon
181208122,2024-06-07,Email,0,Proposal Declined,Carmelina Simeon
181208130,2022-09-24,Email,0,Increasing Support,Cindy Bandt
181208130,2023-02-17,Email,0,Increasing Support,Cindy Bandt
181208130,2023-10-06,ThankView,0,Increasing Support,Cindy Bandt
181208130,2023-10-17,Mail,0,Increasing Support,Cindy Bandt
181208130,2024-04-01,Text,0,Increasing Support,Cindy Bandt
181208165,2023-02-03,Email,0,Interest in Major Gift,Carmelina Simeon
181208165,2023-05-29,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181208165,2023-12-31,Mail,0,Philanthropic Interests,Carmelina Simeon
181208165,2024-03-28,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181208220,2023-09-14,ThankView,0,Proposal Approved,Sabina Embury
181208235,2023-02-11,Phone,0,Outreach,Leonerd Klausen
181208235,2023-09-05,Email,0,Outreach,Leonerd Klausen
181208238,2023-05-04,Email,0,Increasing Support,Cindy Bandt
181208249,2022-08-21,Text,0,Philanthropic Interests,Sabina Embury
181208249,2022-11-06,Email,0,Exploring Affinity,Sabina Embury
181208249,2023-09-14,Email,0,Thanking Donor for Contribution,Sabina Embury
181208249,2023-10-24,Phone,0,Exploring Affinity,Sabina Embury
181208249,2023-11-05,Phone,0,Philanthropic Interests,Sabina Embury
181208249,2023-11-20,Mail,0,Thanking Donor for Contribution,Sabina Embury
181208249,2023-11-29,Phone,0,Concerns with Leadership,Sabina Embury
181208249,2024-02-20,Email,0,Thanking Donor for Contribution,Sabina Embury
181208249,2024-04-06,Email,0,Philanthropic Interests,Sabina Embury
181208249,2024-05-17,Email,0,Thanking Donor for Contribution,Sabina Embury
181208256,2023-10-07,Email,0,Concerns with Leadership,Sabina Embury
181208256,2024-06-12,Phone,0,Exploring Affinity,Sabina Embury
181208258,2023-11-16,Email,0,Thanking Donor for Contribution,Kipp Anespie
181208317,2023-04-22,Mail,0,Proposal Declined,Cindy Bandt
181208317,2023-06-20,Email,0,Proposal Approved,Cindy Bandt
181208317,2023-09-29,Email,0,Proposal Approved,Cindy Bandt
181208317,2023-12-30,Email,0,Proposal Declined,Cindy Bandt
181208317,2024-06-20,Mail,0,Proposal Approved,Cindy Bandt
181208317,2024-06-22,Phone,0,Proposal Approved,Cindy Bandt
181208318,2022-08-29,Email,0,Philanthropic Interests,Sabina Embury
181208318,2022-10-03,Email,0,Exploring Affinity,Sabina Embury
181208318,2023-01-25,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181208318,2023-07-04,Mail,0,Philanthropic Interests,Sabina Embury
181208325,2022-08-26,Email,0,Proposal Approved,Cindy Bandt
181208338,2023-11-22,Email,0,Increasing Support,Sabina Embury
181208344,2023-09-05,ThankView,0,Proposal Approved,Sabina Embury
181208344,2023-10-03,Email,0,Proposal Approved,Sabina Embury
181208344,2023-10-13,Email,0,Proposal Approved,Sabina Embury
181208344,2023-11-10,Mail,0,Proposal Approved,Sabina Embury
181208351,2023-09-12,Email,0,Philanthropic Interests,Rodd Hanretty
181208351,2024-03-06,ThankView,0,Concerns with Leadership,Rodd Hanretty
181208353,2022-12-04,Mail,0,Volunteering,Kipp Anespie
181208353,2023-09-23,Email,0,Exploring Affinity,Kipp Anespie
181208353,2023-10-20,Phone,0,Thanking Donor for Contribution,Kipp Anespie
181208353,2023-11-02,Email,0,Exploring Affinity,Kipp Anespie
181208353,2024-03-04,Mail,0,Concerns with Leadership,Kipp Anespie
181208353,2024-06-02,ThankView,0,Volunteering,Kipp Anespie
181208372,2023-11-16,ThankView,0,Checking In,Sabina Embury
181208387,2022-10-20,Mail,0,Increasing Support,Sabina Embury
181208387,2023-11-03,Email,0,Increasing Support,Sabina Embury
181208387,2023-11-24,Email,0,Increasing Support,Sabina Embury
181208387,2024-01-30,Phone,0,Increasing Support,Sabina Embury
181208387,2024-04-06,Event,0,Increasing Support,Sabina Embury
181208393,2022-09-16,Email,0,Thanking Donor for Contribution,Cindy Bandt
181208393,2023-05-10,Email,0,Philanthropic Interests,Cindy Bandt
181208393,2023-05-11,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181208393,2023-08-26,ThankView,0,Exploring Affinity,Cindy Bandt
181208393,2023-09-06,Email,0,Exploring Affinity,Cindy Bandt
181208393,2023-09-19,Mail,0,Interest in Major Gift,Cindy Bandt
181208393,2023-10-28,ThankView,0,Exploring Affinity,Cindy Bandt
181208393,2023-11-08,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181208393,2023-11-13,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181208393,2024-02-12,Phone,0,Exploring Affinity,Cindy Bandt
181208393,2024-02-18,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181208393,2024-03-01,Email,0,Concerns with Leadership,Cindy Bandt
181208394,2022-09-17,Phone,0,Increasing Support,Reggie Egginson
181208394,2022-11-20,Mail,0,Increasing Support,Reggie Egginson
181208394,2023-01-14,Email,0,Increasing Support,Reggie Egginson
181208394,2023-04-24,ThankView,0,Increasing Support,Reggie Egginson
181208394,2023-07-06,Email,0,Increasing Support,Reggie Egginson
181208394,2023-09-03,Email,0,Increasing Support,Reggie Egginson
181208394,2023-09-21,Phone,0,Increasing Support,Reggie Egginson
181208394,2023-09-29,Phone,0,Increasing Support,Reggie Egginson
181208394,2023-11-09,ThankView,0,Increasing Support,Reggie Egginson
181208394,2023-12-06,Email,0,Increasing Support,Reggie Egginson
181208394,2024-01-09,Mail,0,Increasing Support,Reggie Egginson
181208394,2024-01-16,Mail,0,Increasing Support,Reggie Egginson
181208394,2024-02-11,ThankView,0,Increasing Support,Reggie Egginson
181208394,2024-04-29,Email,0,Increasing Support,Reggie Egginson
181208394,2024-04-30,ThankView,0,Increasing Support,Reggie Egginson
181208404,2023-09-03,Mail,0,Increasing Support,Cindy Bandt
181208425,2022-12-26,Email,0,Increasing Support,Sabina Embury
181208425,2023-01-06,Email,0,Increasing Support,Sabina Embury
181208425,2023-01-12,Email,0,Increasing Support,Sabina Embury
181208425,2023-09-16,ThankView,0,Increasing Support,Sabina Embury
181208434,2024-02-16,Mail,0,Proposal Declined,Josefina Arp
181208447,2023-08-24,ThankView,0,Exploring Affinity,Sabina Embury
181208447,2023-09-11,Mail,0,Thanking Donor for Contribution,Sabina Embury
181208459,2022-06-12,Mail,0,Volunteering,Sabina Embury
181208459,2023-11-26,Email,0,Thanking Donor for Contribution,Sabina Embury
181208466,2022-09-07,Email,0,Philanthropic Interests,Cindy Bandt
181208466,2024-04-21,ThankView,0,Exploring Affinity,Cindy Bandt
181208501,2023-07-09,Mail,0,Increasing Support,Brnaby Misken
181208501,2023-10-09,ThankView,0,Increasing Support,Brnaby Misken
181208501,2023-10-23,Mail,0,Increasing Support,Brnaby Misken
181208501,2023-11-01,Text,0,Increasing Support,Brnaby Misken
181208501,2023-11-26,ThankView,0,Increasing Support,Brnaby Misken
181208501,2024-01-19,Phone,0,Increasing Support,Brnaby Misken
181208501,2024-05-13,Email,0,Increasing Support,Brnaby Misken
181208501,2024-05-25,Mail,0,Increasing Support,Brnaby Misken
181208507,2022-09-11,Email,0,Exploring Affinity,Cindy Bandt
181208507,2023-12-19,Email,0,Exploring Affinity,Cindy Bandt
181208510,2023-11-30,Email,0,Philanthropic Interests,Sabina Embury
181208554,2022-11-04,Email,0,Increasing Support,Sabina Embury
181208554,2023-05-03,Email,0,Increasing Support,Sabina Embury
181208554,2023-09-10,Mail,0,Increasing Support,Sabina Embury
181208554,2023-09-10,Mail,0,Increasing Support,Sabina Embury
181208554,2023-11-21,Phone,0,Increasing Support,Sabina Embury
181208554,2024-01-24,ThankView,0,Increasing Support,Sabina Embury
181208554,2024-04-11,Mail,0,Increasing Support,Sabina Embury
181208554,2024-05-29,Mail,0,Increasing Support,Sabina Embury
181208559,2022-10-03,Email,0,Proposal Declined,Lurleen Gownge
181208559,2023-03-14,Mail,0,Proposal Approved,Lurleen Gownge
181208559,2023-05-24,Mail,0,Proposal Declined,Lurleen Gownge
181208559,2023-09-02,Email,0,Proposal Declined,Lurleen Gownge
181208559,2023-10-17,Email,0,Proposal Approved,Lurleen Gownge
181208559,2023-11-27,ThankView,0,Proposal Declined,Lurleen Gownge
181208570,2024-01-13,Email,0,Thanking Donor for Contribution,Kipp Anespie
181208594,2024-04-05,Email,0,Thanking Donor for Contribution,Cindy Bandt
181208595,2023-09-20,Mail,0,Volunteering,Cindy Bandt
181208615,2022-11-13,Phone,0,Thanking Donor for Contribution,Sabina Embury
181208615,2023-06-23,Mail,0,Philanthropic Interests,Sabina Embury
181208615,2023-10-04,Text,0,Concerns with Leadership,Sabina Embury
181208615,2023-10-13,ThankView,0,Exploring Affinity,Sabina Embury
181208615,2024-01-12,Mail,0,Thanking Donor for Contribution,Sabina Embury
181208615,2024-03-21,Mail,0,Philanthropic Interests,Sabina Embury
181208623,2022-09-22,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181208623,2023-08-04,Event,1,Philanthropic Interests,Cindy Bandt
181208623,2024-02-21,Email,0,Thanking Donor for Contribution,Cindy Bandt
181208623,2024-02-27,Mail,0,Philanthropic Interests,Cindy Bandt
181208626,2022-08-29,Email,0,Exploring Affinity,Cindy Bandt
181208626,2022-09-20,Phone,0,Concerns with Leadership,Cindy Bandt
181208626,2022-10-27,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181208626,2023-04-02,Email,0,Thanking Donor for Contribution,Cindy Bandt
181208626,2023-09-21,Email,0,Philanthropic Interests,Cindy Bandt
181208626,2023-10-05,ThankView,0,Philanthropic Interests,Cindy Bandt
181208626,2023-10-12,Email,0,Philanthropic Interests,Cindy Bandt
181208626,2023-10-20,Email,0,Thanking Donor for Contribution,Cindy Bandt
181208626,2023-10-30,Mail,0,Exploring Affinity,Cindy Bandt
181208626,2023-11-18,Mail,0,Exploring Affinity,Cindy Bandt
181208689,2023-10-22,ThankView,0,Checking In,Rab Ryburn
181208689,2023-11-15,Meeting - In Person,1,Checking In,Rab Ryburn
181208689,2023-12-25,Text,0,Checking In,Rab Ryburn
181208689,2024-04-09,ThankView,0,Checking In,Rab Ryburn
181208708,2023-07-23,ThankView,0,Checking In,Kipp Anespie
181208708,2023-12-09,Mail,0,Checking In,Kipp Anespie
181208719,2023-06-06,ThankView,0,Proposal Declined,Lurleen Gownge
181208719,2023-10-06,Email,0,Proposal Approved,Lurleen Gownge
181208719,2023-10-14,Text,0,Proposal Approved,Lurleen Gownge
181208719,2023-11-06,ThankView,0,Proposal Approved,Lurleen Gownge
181208719,2023-11-15,Phone,0,Proposal Approved,Lurleen Gownge
181208719,2023-11-17,Email,0,Proposal Approved,Lurleen Gownge
181208719,2023-11-23,Mail,0,Proposal Declined,Lurleen Gownge
181208719,2023-11-24,ThankView,0,Proposal Approved,Lurleen Gownge
181208719,2023-12-04,Meeting - In Person,1,Proposal Approved,Lurleen Gownge
181208719,2024-03-05,Phone,0,Proposal Approved,Lurleen Gownge
181208738,2023-01-12,Email,0,Increasing Support,Brnaby Misken
181208738,2023-09-19,Phone,0,Increasing Support,Brnaby Misken
181208738,2023-10-01,Email,0,Increasing Support,Brnaby Misken
181208738,2023-10-07,Event,0,Increasing Support,Brnaby Misken
181208738,2023-10-29,Email,0,Increasing Support,Brnaby Misken
181208738,2023-11-02,Mail,0,Increasing Support,Brnaby Misken
181208738,2023-12-09,ThankView,0,Increasing Support,Brnaby Misken
181208738,2024-02-19,Event,0,Increasing Support,Brnaby Misken
181208796,2023-04-11,Mail,0,Outreach,Kipp Anespie
181208796,2023-06-13,Mail,0,Outreach,Kipp Anespie
181208796,2023-06-29,ThankView,0,Outreach,Kipp Anespie
181208796,2023-10-05,Phone,1,Outreach,Kipp Anespie
181208796,2023-10-06,Text,0,Outreach,Kipp Anespie
181208796,2023-10-14,ThankView,0,Outreach,Kipp Anespie
181208796,2023-10-24,Meeting - In Person,1,Outreach,Kipp Anespie
181208796,2023-10-25,Email,0,Outreach,Kipp Anespie
181208796,2023-11-13,Meeting - In Person,1,Outreach,Kipp Anespie
181208796,2023-12-17,Email,0,Outreach,Kipp Anespie
181208808,2022-09-23,ThankView,0,Exploring Affinity,Cindy Bandt
181208809,2022-06-26,Mail,0,Proposal Approved,Rodd Hanretty
181208809,2023-01-16,ThankView,0,Proposal Approved,Rodd Hanretty
181208809,2023-09-04,Email,0,Proposal Declined,Rodd Hanretty
181208809,2023-10-14,Mail,0,Proposal Declined,Rodd Hanretty
181208809,2023-10-16,Email,0,Proposal Approved,Rodd Hanretty
181208809,2023-11-05,ThankView,0,Proposal Approved,Rodd Hanretty
181208809,2023-11-16,Event,0,Proposal Approved,Rodd Hanretty
181208809,2023-11-21,Mail,0,Proposal Approved,Rodd Hanretty
181208809,2023-11-27,Mail,0,Proposal Approved,Rodd Hanretty
181208809,2024-01-21,Phone,0,Proposal Approved,Rodd Hanretty
181208809,2024-05-14,Email,0,Proposal Approved,Rodd Hanretty
181208809,2024-05-23,Email,0,Proposal Approved,Rodd Hanretty
181208814,2023-08-06,Mail,0,Volunteering,Sabina Embury
181208822,2024-05-25,Email,0,Proposal Approved,Josefina Arp
181208848,2024-06-11,Phone,0,Checking In,Rodd Hanretty
181208849,2023-11-08,Email,0,Checking In,Leonerd Klausen
181208884,2023-06-03,Mail,0,Exploring Affinity,Carmelina Simeon
181208884,2023-07-12,Meeting - In Person,1,Exploring Affinity,Carmelina Simeon
181208884,2023-11-12,ThankView,0,Exploring Affinity,Carmelina Simeon
181208884,2023-11-14,Email,0,Thanking Donor for Contribution,Carmelina Simeon
181208884,2024-03-06,Mail,0,Exploring Affinity,Carmelina Simeon
181208906,2023-10-02,Email,0,Increasing Support,Lurleen Gownge
181208906,2023-10-30,Email,0,Increasing Support,Lurleen Gownge
181208980,2023-09-19,Email,0,Proposal Declined,Sabina Embury
181208980,2023-10-01,Email,0,Proposal Declined,Sabina Embury
181209004,2022-08-13,Email,0,Proposal Declined,Cindy Bandt
181209004,2022-10-26,Mail,0,Proposal Approved,Cindy Bandt
181209004,2022-12-22,Text,0,Proposal Declined,Cindy Bandt
181209004,2023-03-10,Email,0,Proposal Approved,Cindy Bandt
181209004,2023-06-21,ThankView,0,Proposal Declined,Cindy Bandt
181209004,2023-09-22,Phone,0,Proposal Declined,Cindy Bandt
181209004,2023-10-27,Email,0,Proposal Approved,Cindy Bandt
181209004,2023-11-06,Event,0,Proposal Approved,Cindy Bandt
181209004,2024-06-27,Phone,0,Proposal Approved,Cindy Bandt
181209006,2023-09-18,Mail,0,Concerns with Leadership,Cindy Bandt
181209008,2024-04-03,Email,0,Exploring Affinity,Etienne Reiach
181209017,2023-11-15,Meeting - In Person,1,Increasing Support,Reggie Egginson
181209017,2023-11-24,Phone,0,Increasing Support,Reggie Egginson
181209031,2022-06-22,Email,0,Checking In,Josefina Arp
