responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
zIkHacrxLrzA698P_KuO8AM,Norman Niles #2,time_segment_453_Norman Niles #2_congestion_enter_rating,time_segment_453_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-37-45.mp4,2025-10-20 13:37:45,2025-10-20 13:37:46,2025-10-20 13:38:45,2025-10-20,none,free flowing,free flowing,453,test_input_15
JI0HabzUNuK2nvgPsZGZ4Aw,Norman Niles #2,time_segment_454_Norman Niles #2_congestion_enter_rating,time_segment_454_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-38-45.mp4,2025-10-20 13:38:45,2025-10-20 13:38:46,2025-10-20 13:39:46,2025-10-20,low,free flowing,free flowing,454,test_input_15
7okHaa21LP-bmecPrLfvyA4,Norman Niles #2,time_segment_455_Norman Niles #2_congestion_enter_rating,time_segment_455_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-39-45.mp4,2025-10-20 13:39:45,2025-10-20 13:39:46,2025-10-20 13:40:45,2025-10-20,high,free flowing,free flowing,455,test_input_15
EIsHaaXOL4rQnvgPpPTHwA4,Norman Niles #2,time_segment_456_Norman Niles #2_congestion_enter_rating,time_segment_456_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-40-45.mp4,2025-10-20 13:40:45,2025-10-20 13:40:46,2025-10-20 13:41:45,2025-10-20,low,light delay,free flowing,456,test_input_15
DY0Haf_KGb-envgP6uGTmAE,Norman Niles #2,time_segment_457_Norman Niles #2_congestion_enter_rating,time_segment_457_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-41-45.mp4,2025-10-20 13:41:45,2025-10-20 13:41:46,2025-10-20 13:42:45,2025-10-20,low,moderate delay,free flowing,457,test_input_15
6IwHad65I7mfnvgPoaTSqQ0,Norman Niles #2,time_segment_458_Norman Niles #2_congestion_enter_rating,time_segment_458_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-42-45.mp4,2025-10-20 13:42:45,2025-10-20 13:42:46,2025-10-20 13:43:45,2025-10-20,low,free flowing,free flowing,458,test_input_15
S4sHaYmWILmfnvgPoaTSqQ0,Norman Niles #2,time_segment_459_Norman Niles #2_congestion_enter_rating,time_segment_459_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-43-45.mp4,2025-10-20 13:43:45,2025-10-20 13:43:46,2025-10-20 13:44:45,2025-10-20,none,free flowing,free flowing,459,test_input_15
0okHae4on__r3w_B5ZqJDg,Norman Niles #2,time_segment_460_Norman Niles #2_congestion_enter_rating,time_segment_460_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-44-45.mp4,2025-10-20 13:44:45,2025-10-20 13:44:46,2025-10-20 13:45:45,2025-10-20,low,free flowing,free flowing,460,test_input_15
8IwHacLALNCT3NoP8rPIoA0,Norman Niles #2,time_segment_461_Norman Niles #2_congestion_enter_rating,time_segment_461_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-45-45.mp4,2025-10-20 13:45:45,2025-10-20 13:45:46,2025-10-20 13:46:45,2025-10-20,none,free flowing,free flowing,461,test_input_15
B4oHaf3MINm7nvgPq8e12AU,Norman Niles #2,time_segment_462_Norman Niles #2_congestion_enter_rating,time_segment_462_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-46-45.mp4,2025-10-20 13:46:45,2025-10-20 13:46:46,2025-10-20 13:47:46,2025-10-20,low,light delay,free flowing,462,test_input_15
FYwHaYvoENCT3NoP8rPIoA0,Norman Niles #2,time_segment_463_Norman Niles #2_congestion_enter_rating,time_segment_463_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-13-47-45.mp4,2025-10-20 13:47:45,2025-10-20 13:47:46,2025-10-20 13:48:45,2025-10-20,high,light delay,free flowing,463,test_input_15
24wHadi8JtiNmecPivmHgQ0,Norman Niles #2,time_segment_518_Norman Niles #2_congestion_enter_rating,time_segment_518_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-42-45.mp4,2025-10-20 14:42:45,2025-10-20 14:42:46,2025-10-20 14:43:46,2025-10-20,medium,light delay,free flowing,518,test_input_15
0YkHabaWPNCT3NoP8rPIoA0,Norman Niles #2,time_segment_519_Norman Niles #2_congestion_enter_rating,time_segment_519_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-43-45.mp4,2025-10-20 14:43:45,2025-10-20 14:43:46,2025-10-20 14:44:46,2025-10-20,medium,moderate delay,free flowing,519,test_input_15
GYsHabHCDYrQnvgPpPTHwA4,Norman Niles #2,time_segment_520_Norman Niles #2_congestion_enter_rating,time_segment_520_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-44-45.mp4,2025-10-20 14:44:45,2025-10-20 14:44:46,2025-10-20 14:45:00,2025-10-20,none,free flowing,free flowing,520,test_input_15
24wHaeSBMaHXnvgP76fxyQI,Norman Niles #2,time_segment_521_Norman Niles #2_congestion_enter_rating,time_segment_521_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-45-45.mp4,2025-10-20 14:45:45,2025-10-20 14:45:46,2025-10-20 14:46:46,2025-10-20,low,light delay,free flowing,521,test_input_15
IY0HaavXIrOv3NoPq7G46QE,Norman Niles #2,time_segment_522_Norman Niles #2_congestion_enter_rating,time_segment_522_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-46-45.mp4,2025-10-20 14:46:45,2025-10-20 14:46:47,2025-10-20 14:47:46,2025-10-20,low,light delay,free flowing,522,test_input_15
7okHaZ6qK6qpmecP5vCV0AQ,Norman Niles #2,time_segment_523_Norman Niles #2_congestion_enter_rating,time_segment_523_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-47-45.mp4,2025-10-20 14:47:45,2025-10-20 14:47:46,2025-10-20 14:48:46,2025-10-20,medium,moderate delay,free flowing,523,test_input_15
7okHaa3VForQnvgPpPTHwA4,Norman Niles #2,time_segment_524_Norman Niles #2_congestion_enter_rating,time_segment_524_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-48-45.mp4,2025-10-20 14:48:45,2025-10-20 14:48:46,2025-10-20 14:49:46,2025-10-20,low,free flowing,free flowing,524,test_input_15
9IwHacrDHLmfnvgPoaTSqQ0,Norman Niles #2,time_segment_525_Norman Niles #2_congestion_enter_rating,time_segment_525_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-49-45.mp4,2025-10-20 14:49:45,2025-10-20 14:49:46,2025-10-20 14:50:46,2025-10-20,medium,free flowing,free flowing,525,test_input_15
h4sHaaXJNa-vnvgPjoXZqA0,Norman Niles #2,time_segment_526_Norman Niles #2_congestion_enter_rating,time_segment_526_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-50-45.mp4,2025-10-20 14:50:45,2025-10-20 14:50:46,2025-10-20 14:51:46,2025-10-20,none,free flowing,free flowing,526,test_input_15
-owHaf21CrmfnvgPoaTSqQ0,Norman Niles #2,time_segment_527_Norman Niles #2_congestion_enter_rating,time_segment_527_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-51-45.mp4,2025-10-20 14:51:45,2025-10-20 14:51:46,2025-10-20 14:52:59,2025-10-20,low,moderate delay,free flowing,527,test_input_15
vYsHaZfELrzA698P_KuO8AM,Norman Niles #2,time_segment_528_Norman Niles #2_congestion_enter_rating,time_segment_528_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-52-45.mp4,2025-10-20 14:52:45,2025-10-20 14:52:46,2025-10-20 14:53:59,2025-10-20,low,moderate delay,free flowing,528,test_input_15
_owHaekH0JPc2g_ys8igDQ,Norman Niles #2,time_segment_529_Norman Niles #2_congestion_enter_rating,time_segment_529_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-53-45.mp4,2025-10-20 14:53:45,2025-10-20 14:53:46,2025-10-20 14:54:46,2025-10-20,medium,moderate delay,free flowing,529,test_input_15
8IwHaaetK-aQ2PgPqvKU8As,Norman Niles #2,time_segment_530_Norman Niles #2_congestion_enter_rating,time_segment_530_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-54-45.mp4,2025-10-20 14:54:45,2025-10-20 14:54:47,2025-10-20 14:55:46,2025-10-20,low,free flowing,free flowing,530,test_input_15
H4sHaYSiDcjtnvgP8NiHuAw,Norman Niles #2,time_segment_531_Norman Niles #2_congestion_enter_rating,time_segment_531_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-55-45.mp4,2025-10-20 14:55:45,2025-10-20 14:55:47,2025-10-20 14:56:00,2025-10-20,medium,free flowing,free flowing,531,test_input_15
IowHaen8BJ__698PweWaiQ4,Norman Niles #2,time_segment_532_Norman Niles #2_congestion_enter_rating,time_segment_532_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-20-14-56-45.mp4,2025-10-20 14:56:45,2025-10-20 14:56:47,2025-10-20 14:57:47,2025-10-20,low,moderate delay,free flowing,532,test_input_15
DIoHabXoAf-bmecPrLfvyA4,Norman Niles #2,time_segment_745_Norman Niles #2_congestion_enter_rating,time_segment_745_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-32-45.mp4,2025-10-21 06:32:45,2025-10-21 06:32:46,2025-10-21 06:33:45,2025-10-21,medium,free flowing,free flowing,745,test_input_15
7okHaYPtCseTmecPu8rsgQE,Norman Niles #2,time_segment_746_Norman Niles #2_congestion_enter_rating,time_segment_746_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-33-45.mp4,2025-10-21 06:33:45,2025-10-21 06:33:46,2025-10-21 06:34:45,2025-10-21,none,free flowing,free flowing,746,test_input_15
PYoHaemHNqCVmecP_oCp4QE,Norman Niles #2,time_segment_747_Norman Niles #2_congestion_enter_rating,time_segment_747_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-34-45.mp4,2025-10-21 06:34:45,2025-10-21 06:34:46,2025-10-21 06:35:46,2025-10-21,high,free flowing,free flowing,747,test_input_15
IowHabDrJNm7nvgPq8e12AU,Norman Niles #2,time_segment_748_Norman Niles #2_congestion_enter_rating,time_segment_748_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-35-45.mp4,2025-10-21 06:35:45,2025-10-21 06:35:46,2025-10-21 06:36:45,2025-10-21,none,free flowing,free flowing,748,test_input_15
CIoHaYzHLbHZnvgPgt-ZqQs,Norman Niles #2,time_segment_749_Norman Niles #2_congestion_enter_rating,time_segment_749_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-36-45.mp4,2025-10-21 06:36:45,2025-10-21 06:36:46,2025-10-21 06:37:46,2025-10-21,none,free flowing,free flowing,749,test_input_15
GYsHaYaVE6SXmecP9PbSyA8,Norman Niles #2,time_segment_750_Norman Niles #2_congestion_enter_rating,time_segment_750_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-37-45.mp4,2025-10-21 06:37:45,2025-10-21 06:37:46,2025-10-21 06:38:45,2025-10-21,none,free flowing,free flowing,750,test_input_15
04kHaY6SDuK2nvgPsZGZ4Aw,Norman Niles #2,time_segment_751_Norman Niles #2_congestion_enter_rating,time_segment_751_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-38-45.mp4,2025-10-21 06:38:45,2025-10-21 06:38:46,2025-10-21 06:39:45,2025-10-21,none,free flowing,free flowing,751,test_input_15
7ooHabeZFaSXmecP9PbSyA8,Norman Niles #2,time_segment_752_Norman Niles #2_congestion_enter_rating,time_segment_752_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-39-45.mp4,2025-10-21 06:39:45,2025-10-21 06:39:46,2025-10-21 06:40:45,2025-10-21,none,free flowing,free flowing,752,test_input_15
QYsHadrCEuK2nvgPsZGZ4Aw,Norman Niles #2,time_segment_753_Norman Niles #2_congestion_enter_rating,time_segment_753_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-40-45.mp4,2025-10-21 06:40:45,2025-10-21 06:40:46,2025-10-21 06:41:45,2025-10-21,none,free flowing,free flowing,753,test_input_15
Io0HafWZM6-vnvgPjoXZqA0,Norman Niles #2,time_segment_754_Norman Niles #2_congestion_enter_rating,time_segment_754_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-41-45.mp4,2025-10-21 06:41:45,2025-10-21 06:41:46,2025-10-21 06:42:45,2025-10-21,none,free flowing,free flowing,754,test_input_15
e4wHac7GK9m7nvgPq8e12AU,Norman Niles #2,time_segment_755_Norman Niles #2_congestion_enter_rating,time_segment_755_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-42-45.mp4,2025-10-21 06:42:45,2025-10-21 06:42:46,2025-10-21 06:43:45,2025-10-21,none,free flowing,free flowing,755,test_input_15
0okHabrFBLHZnvgPgt-ZqQs,Norman Niles #2,time_segment_756_Norman Niles #2_congestion_enter_rating,time_segment_756_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-43-45.mp4,2025-10-21 06:43:45,2025-10-21 06:43:46,2025-10-21 06:44:46,2025-10-21,none,free flowing,free flowing,756,test_input_15
0okHaf9Hr6-e-A-OhdmoDQ,Norman Niles #2,time_segment_757_Norman Niles #2_congestion_enter_rating,time_segment_757_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-44-45.mp4,2025-10-21 06:44:45,2025-10-21 06:44:46,2025-10-21 06:45:45,2025-10-21,none,free flowing,free flowing,757,test_input_15
_osHaeiWIL-bm9IPxom_wQU,Norman Niles #2,time_segment_758_Norman Niles #2_congestion_enter_rating,time_segment_758_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-45-45.mp4,2025-10-21 06:45:45,2025-10-21 06:45:46,2025-10-21 06:46:46,2025-10-21,none,free flowing,free flowing,758,test_input_15
04kHabDiNr-envgP6uGTmAE,Norman Niles #2,time_segment_759_Norman Niles #2_congestion_enter_rating,time_segment_759_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-06-46-45.mp4,2025-10-21 06:46:45,2025-10-21 06:46:46,2025-10-21 06:47:45,2025-10-21,none,free flowing,free flowing,759,test_input_15
24wHaZzxMaSXmecP9PbSyA8,Norman Niles #2,time_segment_814_Norman Niles #2_congestion_enter_rating,time_segment_814_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-41-45.mp4,2025-10-21 07:41:45,2025-10-21 07:41:46,2025-10-21 07:42:46,2025-10-21,none,free flowing,free flowing,814,test_input_15
IY0HabX2LNCT3NoP8rPIoA0,Norman Niles #2,time_segment_815_Norman Niles #2_congestion_enter_rating,time_segment_815_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-42-45.mp4,2025-10-21 07:42:45,2025-10-21 07:42:46,2025-10-21 07:43:45,2025-10-21,none,free flowing,free flowing,815,test_input_15
LIsHad3tAbzA698P_KuO8AM,Norman Niles #2,time_segment_816_Norman Niles #2_congestion_enter_rating,time_segment_816_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-43-45.mp4,2025-10-21 07:43:45,2025-10-21 07:43:46,2025-10-21 07:44:46,2025-10-21,none,free flowing,free flowing,816,test_input_15
64kHaYL9Eb-bm9IPxom_wQU,Norman Niles #2,time_segment_817_Norman Niles #2_congestion_enter_rating,time_segment_817_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-44-45.mp4,2025-10-21 07:44:45,2025-10-21 07:44:46,2025-10-21 07:45:46,2025-10-21,none,free flowing,free flowing,817,test_input_15
_osHadPpJ-aQ2PgPqvKU8As,Norman Niles #2,time_segment_818_Norman Niles #2_congestion_enter_rating,time_segment_818_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-45-45.mp4,2025-10-21 07:45:45,2025-10-21 07:45:46,2025-10-21 07:46:46,2025-10-21,none,free flowing,free flowing,818,test_input_15
O4sHaYeUHOaQ2PgPqvKU8As,Norman Niles #2,time_segment_819_Norman Niles #2_congestion_enter_rating,time_segment_819_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-46-45.mp4,2025-10-21 07:46:45,2025-10-21 07:46:46,2025-10-21 07:47:46,2025-10-21,none,free flowing,free flowing,819,test_input_15
CYoHad_tBr-bm9IPxom_wQU,Norman Niles #2,time_segment_820_Norman Niles #2_congestion_enter_rating,time_segment_820_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-47-45.mp4,2025-10-21 07:47:45,2025-10-21 07:47:46,2025-10-21 07:48:46,2025-10-21,none,free flowing,free flowing,820,test_input_15
9YwHafLhI6HXnvgP76fxyQI,Norman Niles #2,time_segment_821_Norman Niles #2_congestion_enter_rating,time_segment_821_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-48-45.mp4,2025-10-21 07:48:45,2025-10-21 07:48:46,2025-10-21 07:49:45,2025-10-21,none,free flowing,free flowing,821,test_input_15
D4sHafHnAZ__698PweWaiQ4,Norman Niles #2,time_segment_822_Norman Niles #2_congestion_enter_rating,time_segment_822_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-49-45.mp4,2025-10-21 07:49:45,2025-10-21 07:49:46,2025-10-21 07:50:45,2025-10-21,none,free flowing,free flowing,822,test_input_15
0YkHabi2LYrQnvgPpPTHwA4,Norman Niles #2,time_segment_823_Norman Niles #2_congestion_enter_rating,time_segment_823_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-50-45.mp4,2025-10-21 07:50:45,2025-10-21 07:50:46,2025-10-21 07:51:45,2025-10-21,none,free flowing,free flowing,823,test_input_15
H4wHaZ2-D9m7nvgPq8e12AU,Norman Niles #2,time_segment_824_Norman Niles #2_congestion_enter_rating,time_segment_824_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-51-45.mp4,2025-10-21 07:51:45,2025-10-21 07:51:46,2025-10-21 07:52:45,2025-10-21,none,free flowing,free flowing,824,test_input_15
LIsHaai5C8jtnvgP8NiHuAw,Norman Niles #2,time_segment_825_Norman Niles #2_congestion_enter_rating,time_segment_825_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-52-45.mp4,2025-10-21 07:52:45,2025-10-21 07:52:46,2025-10-21 07:53:57,2025-10-21,none,free flowing,free flowing,825,test_input_15
VosHafjmOsjtnvgP8NiHuAw,Norman Niles #2,time_segment_826_Norman Niles #2_congestion_enter_rating,time_segment_826_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-53-45.mp4,2025-10-21 07:53:45,2025-10-21 07:53:46,2025-10-21 07:54:46,2025-10-21,none,free flowing,free flowing,826,test_input_15
DosHabjcLbOv3NoPq7G46QE,Norman Niles #2,time_segment_827_Norman Niles #2_congestion_enter_rating,time_segment_827_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-54-45.mp4,2025-10-21 07:54:45,2025-10-21 07:54:46,2025-10-21 07:55:46,2025-10-21,none,free flowing,free flowing,827,test_input_15
BIoHafCJELeLqMgP4oDE8Aw,Norman Niles #2,time_segment_828_Norman Niles #2_congestion_enter_rating,time_segment_828_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-07-55-45.mp4,2025-10-21 07:55:45,2025-10-21 07:55:46,2025-10-21 07:56:46,2025-10-21,none,free flowing,free flowing,828,test_input_15
0YkHaaOzNeaQ2PgPqvKU8As,Norman Niles #2,time_segment_902_Norman Niles #2_congestion_enter_rating,time_segment_902_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-09-45.mp4,2025-10-21 09:09:45,2025-10-21 09:09:47,2025-10-21 09:10:46,2025-10-21,none,free flowing,free flowing,902,test_input_15
AYoHaZ3kLtmqmecPxebXqQE,Norman Niles #2,time_segment_903_Norman Niles #2_congestion_enter_rating,time_segment_903_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-10-45.mp4,2025-10-21 09:10:45,2025-10-21 09:10:47,2025-10-21 09:11:46,2025-10-21,none,free flowing,free flowing,903,test_input_15
9osHacX2HNCT3NoP8rPIoA0,Norman Niles #2,time_segment_904_Norman Niles #2_congestion_enter_rating,time_segment_904_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-11-45.mp4,2025-10-21 09:11:45,2025-10-21 09:11:47,2025-10-21 09:12:46,2025-10-21,none,free flowing,free flowing,904,test_input_15
EIsHafj2MNCT3NoP8rPIoA0,Norman Niles #2,time_segment_905_Norman Niles #2_congestion_enter_rating,time_segment_905_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-12-45.mp4,2025-10-21 09:12:45,2025-10-21 09:12:47,2025-10-21 09:13:46,2025-10-21,none,free flowing,free flowing,905,test_input_15
G4wHafjOPKSXmecP9PbSyA8,Norman Niles #2,time_segment_906_Norman Niles #2_congestion_enter_rating,time_segment_906_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-13-45.mp4,2025-10-21 09:13:45,2025-10-21 09:13:47,2025-10-21 09:14:46,2025-10-21,none,free flowing,free flowing,906,test_input_15
BIoHabOsAZq5qMgPztiF0Qk,Norman Niles #2,time_segment_907_Norman Niles #2_congestion_enter_rating,time_segment_907_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-14-45.mp4,2025-10-21 09:14:45,2025-10-21 09:14:47,2025-10-21 09:15:59,2025-10-21,none,free flowing,free flowing,907,test_input_15
SosHaaa1JrXOnvgP3YW5kQs,Norman Niles #2,time_segment_908_Norman Niles #2_congestion_enter_rating,time_segment_908_Norman Niles #2_congestion_exit_rating,normanniles2/normanniles2_2025-10-21-09-15-45.mp4,2025-10-21 09:15:45,2025-10-21 09:15:47,2025-10-21 09:16:46,2025-10-21,none,free flowing,free flowing,908,test_input_15
